joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
-0.7291803359985352,-2.25854029277944,-2.9861789385425013,-0.48995478570971684,2.039848804473877,1.1074857711791992
-0.7298173904418945,-2.2589222393431605,-2.985589090977804,-0.49000342309985356,2.0398125648498535,1.1074738502502441
-0.7299356460571289,-2.2589694462218226,-2.9824114481555384,-0.4899671834758301,2.039872646331787,1.1075100898742676
-0.7300910949707031,-2.259029050866598,-2.9761253038989466,-0.48994334161791997,2.0398011207580566,1.1074738502502441
-0.7302007675170898,-2.259197851220602,-2.9692912737475794,-0.4899795812419434,2.039848804473877,1.1074857711791992
-0.7306327819824219,-2.2593900165953578,-2.9619208017932337,-0.4899910253337403,2.0398478507995605,1.1074976921081543
-0.7310018539428711,-2.2597228489317835,-2.9545355478869837,-0.49001534402880864,2.0398011207580566,1.1074857711791992
-0.7310495376586914,-2.2599979839720667,-2.9474502245532435,-0.490039662723877,2.039764881134033,1.1074976921081543
-0.7310495376586914,-2.260796686212057,-2.942138735448019,-0.4899910253337403,2.039860248565674,1.1074738502502441
-0.7311105728149414,-2.262259145776266,-2.9343863169299524,-0.4900515836528321,2.0397887229919434,1.107461929321289
-0.7311582565307617,-2.263106485406393,-2.924619976674215,-0.4899795812419434,2.0398364067077637,1.1074976921081543
-0.7315082550048828,-2.2651950321593226,-2.9171610514270228,-0.4900272649577637,2.0398364067077637,1.107461929321289
-0.7314939498901367,-2.267015596429342,-2.907635752354757,-0.4900878232768555,2.0398364067077637,1.1074738502502441
-0.7314815521240234,-2.267496248284811,-2.896048132573263,-0.49001534402880864,2.0398364067077637,1.107461929321289
-0.7315530776977539,-2.267496248284811,-2.8804829756366175,-0.4900515836528321,2.039848804473877,1.1074857711791992
-0.7315778732299805,-2.267508169213766,-2.8651583830462855,-0.49007590234790044,2.0398364067077637,1.1074738502502441
-0.7315301895141602,-2.267508169213766,-2.8487804571734827,-0.4900515836528321,2.039860248565674,1.107461929321289
-0.7315530776977539,-2.267543932000631,-2.83240777650942,-0.490039662723877,2.0398240089416504,1.1075100898742676
-0.7315778732299805,-2.267519613305563,-2.81520659128298,-0.4900515836528321,2.0398364067077637,1.1075100898742676
-0.7315893173217773,-2.267532011071676,-2.800373379384176,-0.4900272649577637,2.0398364067077637,1.1075339317321777
-0.7315778732299805,-2.2675558529295863,-2.786672894154684,-0.49000342309985356,2.039848804473877,1.107461929321289
-0.7315778732299805,-2.267543932000631,-2.77281624475588,-0.49006350458178716,2.039872646331787,1.1075339317321777
-0.7315893173217773,-2.267543932000631,-2.7563801447497767,-0.49006350458178716,2.039848804473877,1.1075100898742676
-0.7316007614135742,-2.2675920925536097,-2.742972437535421,-0.49006350458178716,2.039848804473877,1.1075215339660645
-0.7316255569458008,-2.26761593441152,-2.7241748015033167,-0.4900515836528321,2.0398364067077637,1.1074976921081543
-0.7316141128540039,-2.2676755390562953,-2.7089343706714075,-0.4900272649577637,2.039860248565674,1.1075100898742676
-0.7316007614135742,-2.26763977626943,-2.69751745859255,-0.4900272649577637,2.0398364067077637,1.1074857711791992
-0.7316617965698242,-2.270123144189352,-2.6856630484210413,-0.49006350458178716,2.0398850440979004,1.1074857711791992
-0.7319192886352539,-2.276389261285299,-2.6697052160846155,-0.4900272649577637,2.039860248565674,1.1074738502502441
-0.7321310043334961,-2.28371586422109,-2.653955046330587,-0.49006350458178716,2.0398125648498535,1.1074738502502441
-0.7325000762939453,-2.29030241588735,-2.637707297001974,-0.4900272649577637,2.0398240089416504,1.1074738502502441
-0.7343845367431641,-2.293168684045309,-2.620429579411642,-0.4900515836528321,2.039848804473877,1.107461929321289
-0.7347421646118164,-2.2937971554198207,-2.6031277815448206,-0.49006350458178716,2.0398364067077637,1.1074738502502441
-0.7350015640258789,-2.2959209881224574,-2.5859268347369593,-0.4901116651347657,2.0398240089416504,1.1074976921081543
-0.7358484268188477,-2.298131605187887,-2.5701025168048304,-0.49059422433886724,2.0398240089416504,1.107461929321289
-0.7401304244995117,-2.3024679623045863,-2.555518690739767,-0.4906185430339356,2.0398364067077637,1.107461929321289
-0.744379997253418,-2.308745046655172,-2.545365635548727,-0.4907387059978028,2.0398125648498535,1.107450008392334
-0.7523126602172852,-2.3142410717406214,-2.536984984074728,-0.4907749456218262,2.0398011207580566,1.107461929321289
-0.7614774703979492,-2.3189603290953578,-2.5290783087359827,-0.4907749456218262,2.03977632522583,1.1074376106262207
-0.771733283996582,-2.3217088184752406,-2.521989885960714,-0.4907868665507813,2.0398240089416504,1.107450008392334
-0.7842607498168945,-2.322271009484762,-2.5146620909320276,-0.4907992643168946,2.0398125648498535,1.1074137687683105
