joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
0.1103294531451624,-0.6002143186381836,-1.3614772001849573,-1.5615456861308594,3.9424593448638916,-0.5684669653521937
0.07376748720277959,-0.6002019208720704,-1.376927677785055,-1.5854879818358363,3.938889741897583,-0.5737598578082483
0.034879509602681935,-0.600142316227295,-1.3917973677264612,-1.588083883325094,3.935347557067871,-0.5754550139056605
0.010680023823873341,-0.6001899999431153,-1.4073179403888147,-1.588156362573141,3.934929132461548,-0.5754550139056605
-0.0028448104858398438,-0.6001303952983399,-1.418196980153219,-1.5881678066649378,3.9349653720855713,-0.5754669348346155
-0.008757591247558594,-0.600142316227295,-1.4300501982318323,-1.5882283649840296,3.934953451156616,-0.5754426161395472
-0.011709213256835938,-0.6002381604960938,-1.4399316946612757,-1.5889870129027308,3.9350013732910156,-0.5754426161395472
-0.011754035949707031,-0.6001780790141602,-1.4437626043902796,-1.5892240009703578,3.935145378112793,-0.5754306952105921
-0.011837959289550781,-0.6002019208720704,-1.4482019583331507,-1.5897752247252406,3.935303211212158,-0.575418774281637
-0.011826515197753906,-0.6001780790141602,-1.4516127745257776,-1.5980640850462855,3.9357187747955322,-0.5754669348346155
-0.011826515197753906,-0.6001780790141602,-1.452186409627096,-1.6117931805052699,3.935885190963745,-0.5754068533526819
-0.011813163757324219,-0.6002262395671387,-1.4538586775409144,-1.6202894649901332,3.935896873474121,-0.5753949324237269
-0.012341499328613281,-0.6002262395671387,-1.4627264181720179,-1.6280633411803187,3.935873031616211,-0.5754068533526819
-0.012352943420410156,-0.6002143186381836,-1.4646275679217737,-1.6312757931151332,3.935849189758301,-0.5753949324237269
-0.012377738952636719,-0.6002262395671387,-1.4651978651629847,-1.6314813099303187,3.935861110687256,-0.5753949324237269
-0.012785911560058594,-0.600273923282959,-1.4686530272113245,-1.6355296574034632,3.935872793197632,-0.5753586927997034
-0.012808799743652344,-0.6002143186381836,-1.4697225729571741,-1.6431886158385218,3.9358367919921875,-0.5753949324237269
-0.012784004211425781,-0.6002262395671387,-1.470034424458639,-1.64856018642568,3.9356865882873535,-0.5753467718707483
-0.012772560119628906,-0.6002262395671387,-1.470057789479391,-1.6518684826292933,3.935502767562866,-0.575418774281637
-0.012808799743652344,-0.600262002354004,-1.4700692335711878,-1.6518799267210902,3.9355146884918213,-0.5753949324237269
-0.012796401977539062,-0.6002262395671387,-1.4699738661395472,-1.651844163934225,3.935502767562866,-0.5753949324237269
-0.012736320495605469,-0.6002143186381836,-1.4699376265155237,-1.651868005792135,3.935502767562866,-0.5754068533526819
-0.012652397155761719,-0.6000941556743165,-1.4697559515582483,-1.6517960033812464,3.9355504512786865,-0.575418774281637
-0.012579917907714844,-0.6000211995891114,-1.4681380430804651,-1.6517483196654261,3.9355504512786865,-0.575418774281637
-0.012255668640136719,-0.5995248121074219,-1.4584596792804163,-1.6517240009703578,3.9355504512786865,-0.575418774281637
-0.010651588439941406,-0.5989778798869629,-1.4441230932818812,-1.6515675983824671,3.9355266094207764,-0.5753949324237269
-0.006741523742675781,-0.5989292424968262,-1.4308489004718226,-1.6515079937376917,3.935502767562866,-0.5754426161395472
0.0033071676837366226,-0.5989297193339844,-1.4139779249774378,-1.6514479122557582,3.935490846633911,-0.575418774281637
0.022016350422994435,-0.5989177984050293,-1.3921368757831019,-1.6514598331847132,3.9355266094207764,-0.5753949324237269
0.05755311647524053,-0.5989297193339844,-1.3636305967914026,-1.6514955959715785,3.9355504512786865,-0.575418774281637
0.10162717500795537,-0.5989421171000977,-1.331942383443014,-1.6515199146666468,3.93558669090271,-0.5754068533526819
0.15766412416567022,-0.5989297193339844,-1.2945273558246058,-1.6515199146666468,3.935586452484131,-0.575418774281637
0.20875341096986944,-0.5989778798869629,-1.2596634070025843,-1.6515079937376917,3.9355623722076416,-0.5754068533526819
0.2641704718219202,-0.5989297193339844,-1.2272184530841272,-1.6515079937376917,3.9355623722076416,-0.5753830114947718
0.3221214453326624,-0.5989778798869629,-1.2093117872821253,-1.6514603100218714,3.9355385303497314,-0.5753348509417933
0.39090139070619756,-0.5989540380290528,-1.2035630385028284,-1.6507922611632289,3.9355146884918213,-0.5753949324237269
0.4599340597735804,-0.598870114689209,-1.2036603132831019,-1.6504751644530238,3.9355385303497314,-0.5753830114947718
0.5373390356646937,-0.5988338750651856,-1.203672234212057,-1.650475641290182,3.9355504512786865,-0.5753830114947718
0.6086395422564905,-0.5984547895244141,-1.2039631048785608,-1.650475641290182,3.9355146884918213,-0.5753710905658167
0.6750648657428187,-0.5918339055827637,-1.205745045338766,-1.6504761181273402,3.9355385303497314,-0.5751965681659144
0.7410905996905726,-0.5744732183269043,-1.2180684248553675,-1.6504517994322718,3.935490846633911,-0.5748546759234827
0.7907303015338343,-0.5533393186381836,-1.2326234022723597,-1.6504761181273402,3.9355506896972656,-0.5745428244220179
0.8351400534259241,-0.5288937848857422,-1.2486518065081995,-1.650487562219137,3.9363479614257812,-0.5744717756854456
0.8668106237994593,-0.4939139646342774,-1.2675946394549769,-1.6505481205382289,3.9459686279296875,-0.5744598547564905
0.8709457556353968,-0.447009877567627,-1.282800022755758,-1.650921484033102,3.9866390228271484,-0.5742510000811976
0.8706815878497522,-0.39449341714892583,-1.2988775412188929,-1.659961839715475,4.066713333129883,-0.5695932547198694
0.8696859518634241,-0.34997256219897466,-1.3207219282733362,-1.6982161007323207,4.157790184020996,-0.5549972693072718
0.8684576193438929,-0.32322295129809575,-1.3444903532611292,-1.7545672855772914,4.205511093139648,-0.5459664503680628
0.8684576193438929,-0.30668528497729497,-1.3802011648761194,-1.8468300304808558,4.2216973304748535,-0.5425322691546839
0.8684452215777796,-0.3057611745646973,-1.4009326140033167,-1.8989860020079554,4.226291656494141,-0.542544190083639
0.8683975378619593,-0.3057735723308106,-1.4436166922198694,-1.9783784351744593,4.230071067810059,-0.5426161924945276
0.8683860937701624,-0.3058212560466309,-1.4687135855304163,-2.0135580501952113,4.230071067810059,-0.5426400343524378
0.8683746496783655,-0.30579741418872075,-1.4929488340960901,-2.051675935784811,4.230047225952148,-0.5426519552813929
0.8683860937701624,-0.30573733270678716,-1.51365834871401,-2.0872956715025843,4.229987144470215,-0.542675797139303
0.8684089819537562,-0.3057854932597657,-1.5333173910724085,-2.12744202236318,4.229963302612305,-0.5426395575152796
0.8683746496783655,-0.30580933511767583,-1.5506613890277308,-2.178208967248434,4.229830741882324,-0.5426395575152796
0.868349854146139,-0.3058217328837891,-1.567688290272848,-2.2254840336241664,4.228658676147461,-0.5426514784442347
0.868349854146139,-0.30590613306079106,-1.5839327017413538,-2.2650867901244105,4.223851203918457,-0.5426514784442347
0.8683260122882288,-0.30614598215136724,-1.5994585196124476,-2.3091684780516566,4.209596633911133,-0.5426276365863245
0.8682907263385218,-0.30613358438525395,-1.6090377012835901,-2.3578788242735804,4.177148818969727,-0.542663876210348
0.8682907263385218,-0.3061574262431641,-1.614570442830221,-2.3865324459471644,4.149335861206055,-0.542663876210348
0.8682907263385218,-0.30618126810107427,-1.6190312544452112,-2.4034277401366175,4.127220153808594,-0.5426276365863245
0.8683136145221155,-0.3062051099589844,-1.6204655806170862,-2.4143902264037074,4.114067077636719,-0.5426276365863245
0.8682773748980921,-0.3061693471721192,-1.620441738759176,-2.4173342190184535,4.099143028259277,-0.5426157156573694
0.8682544867144983,-0.30636246622119145,-1.6204655806170862,-2.418021341363424,4.073338508605957,-0.5426157156573694
0.868206802998678,-0.3065179151347657,-1.6204054991351526,-2.418403287927145,4.050714015960693,-0.542663876210348
0.8681953589068812,-0.30659087121997075,-1.6204293409930628,-2.4185954533019007,4.037010192871094,-0.5426753203021448
0.8681820074664515,-0.3069642347148438,-1.6204293409930628,-2.418980737725729,4.024279594421387,-0.5426753203021448
0.8681467215167444,-0.3070214551738282,-1.6203816572772425,-2.4205571613707484,4.018755912780762,-0.5426877180682581
0.8681228796588343,-0.3070095342448731,-1.6203578154193323,-2.4279219112791957,4.018294334411621,-0.5426753203021448
0.8681705633746546,-0.3070214551738282,-1.6203339735614222,-2.4460979900755824,4.018078327178955,-0.5426996389972132
0.8681705633746546,-0.30698569238696294,-1.6203692595111292,-2.4587346516051234,4.017886638641357,-0.5426753203021448
0.8681591192828577,-0.306997613315918,-1.6203578154193323,-2.4672943554320277,4.017487525939941,-0.5426877180682581
0.8681953589068812,-0.3070095342448731,-1.6203339735614222,-2.4704090557494105,4.011463165283203,-0.5427115599261683
0.8681820074664515,-0.3070095342448731,-1.620345417653219,-2.470384737054342,4.000401496887207,-0.5426753203021448
0.868206802998678,-0.30697377145800786,-1.6202853361712855,-2.470384737054342,3.9990689754486084,-0.5427234808551233
0.8682306448565882,-0.3069499296000977,-1.6202977339373987,-2.4703484974303187,3.9990575313568115,-0.5426996389972132
0.8682296911822718,-0.3069618505290528,-1.6203215757953089,-2.4704204998412074,3.9990453720092773,-0.5427115599261683
0.8682544867144983,-0.3069499296000977,-1.6202495733844202,-2.470396657983297,3.9990813732147217,-0.5427115599261683
0.8682296911822718,-0.30692561090502934,-1.620213810597555,-2.470372816125387,3.9990572929382324,-0.5426996389972132
0.8682430426227015,-0.30697377145800786,-1.620117489491598,-2.470396657983297,3.9990692138671875,-0.5426877180682581
0.8682773748980921,-0.3069375318339844,-1.620045010243551,-2.4704204998412074,3.9990572929382324,-0.5427354017840784
0.8682544867144983,-0.30691368997607427,-1.6195977369891565,-2.470384737054342,3.9990572929382324,-0.5427592436419886
0.8682907263385218,-0.3068893712810059,-1.6183179060565394,-2.470396657983297,3.9990572929382324,-0.5426996389972132
0.8685320059405726,-0.30686505258593755,-1.6112058798419397,-2.4703365765013636,3.9990813732147217,-0.5426753203021448
0.8689411322223108,-0.3067081731608887,-1.5989092032061976,-2.4702521763243617,3.999129295349121,-0.5426753203021448
0.869509522114889,-0.30651743829760747,-1.5822785536395472,-2.4701925716795863,3.9991652965545654,-0.5426753203021448
0.8695581595050257,-0.30646880090747075,-1.5595539251910608,-2.470072408715719,3.9993462562561035,-0.5426996389972132
0.8705337683307093,-0.3062771123698731,-1.5360472838031214,-2.469891210595602,4.000192642211914,-0.5427234808551233
0.8802669684039515,-0.3062775892070313,-1.5034688154803675,-2.4699045620360316,4.004334926605225,-0.5427473227130335
0.8992756048785608,-0.3063257497600098,-1.4661787191974085,-2.469940324822897,4.020605087280273,-0.5426753203021448
0.9233396689044397,-0.30631382883105474,-1.4235027472125452,-2.4699765644469203,4.045731544494629,-0.5426996389972132
0.9429805914508265,-0.30636151254687505,-1.3797701040851038,-2.469952245751852,4.077398300170898,-0.5426877180682581
0.9519622961627405,-0.30634959161791997,-1.3251984755145472,-2.469952245751852,4.117453575134277,-0.5426996389972132
0.9515255133258265,-0.30659134805712895,-1.273473087941305,-2.470266958276266,4.147934436798096,-0.5426877180682581
0.9506786505328577,-0.30816443384204106,-1.2156747023211878,-2.476189275781149,4.161211967468262,-0.5426877180682581
0.9502666632281702,-0.3170316976359864,-1.1587980429278772,-2.504634996453756,4.168813228607178,-0.5426996389972132
0.9432218710528772,-0.3319738668254395,-1.0990398565875452,-2.570305486718649,4.1687421798706055,-0.5427473227130335
0.9266040960894983,-0.3523124021342774,-1.0424979368792933,-2.6410728893675746,4.1687421798706055,-0.5427354017840784
0.8954361120807093,-0.37005122125659184,-0.9817302862750452,-2.6935512028136195,4.168705940246582,-0.5427473227130335
0.8491810003863733,-0.37997324884448247,-0.9247549215899866,-2.7084509334959925,4.168718338012695,-0.5427830854998987
0.7695987860309046,-0.3805554670146485,-0.8631170431720179,-2.708424230615133,4.1687421798706055,-0.5438578764544886
0.6829326788531702,-0.3805554670146485,-0.8137734572040003,-2.7083517513670863,4.168718338012695,-0.5440147558795374
0.589968506489889,-0.3805554670146485,-0.7685559431659144,-2.7081223926939906,4.168282508850098,-0.5451543966876429
0.5061662832843226,-0.3806513112834473,-0.726696793233053,-2.7077399692931117,4.167797088623047,-0.5498784224139612
0.43310338655580694,-0.38062746942553716,-0.6882079283343714,-2.707644125024313,4.167844772338867,-0.5588267485248011
0.3588607946978968,-0.3806989949992676,-0.6511777083026331,-2.707691808740133,4.16783332824707,-0.5616830031024378
0.27738839784731084,-0.3808792394450684,-0.6137202421771448,-2.7070805035033167,4.167904853820801,-0.5617921988116663
0.1998832861529749,-0.382890061741211,-0.5793002287494105,-2.700884004632467,4.167904853820801,-0.5704167524920862
0.11167699495424444,-0.3832701009562989,-0.540631119404928,-2.6921025715269984,4.167941093444824,-0.6176980177508753
0.02696401277651006,-0.38334258020434575,-0.5064719359027308,-2.6914359531798304,4.167952537536621,-0.6587942282306116
-0.04605388641357422,-0.3834374707988282,-0.4776390234576624,-2.6914593182005824,4.167940616607666,-0.6647518316852015
-0.1176748275756836,-0.38340123117480474,-0.4462397734271448,-2.6914836368956507,4.167904853820801,-0.664703671132223
-0.1775979995727539,-0.38346131265673833,-0.41825658479799444,-2.691507955590719,4.167916774749756,-0.6646679083453577
-0.2382059097290039,-0.38344939172778325,-0.38821536699403936,-2.6914359531798304,4.167976379394531,-0.6646917502032679
-0.2897672653198242,-0.38349707544360356,-0.3616521994220179,-2.691411634484762,4.168087005615234,-0.6646798292743128
-0.3364858627319336,-0.38350995004687505,-0.3384469191180628,-2.691387792626852,4.168410301208496,-0.664703671132223
-0.35918426513671875,-0.3868459028056641,-0.3219416777240198,-2.691411634484762,4.170767784118652,-0.6647275129901331
-0.35942554473876953,-0.41035063684497075,-0.3066819349872034,-2.69127955059194,4.192453384399414,-0.664715592061178
-0.35929393768310547,-0.449876145725586,-0.29184180894960576,-2.6894341907896937,4.23682975769043,-0.6647279898272913
-0.3591489791870117,-0.4903939527324219,-0.27871829668153936,-2.683525701562399,4.292242527008057,-0.6646922270404261
-0.35918521881103516,-0.5160706800273438,-0.2690957228290003,-2.6828695736327113,4.32925271987915,-0.6647399107562464
-0.35923290252685547,-0.5346172612956543,-0.25986034074892217,-2.6828934154906214,4.346048831939697,-0.6647160688983362
-0.3592815399169922,-0.5448249143413086,-0.2531173864947718,-2.6829415760436,4.351244926452637,-0.6646922270404261
-0.3592691421508789,-0.5481560987285157,-0.25010472932924444,-2.683025976220602,4.353143215179443,-0.6646917502032679
-0.35918521881103516,-0.5480960172465821,-0.2501781622516077,-2.683221479455465,4.353188514709473,-0.6646679083453577
-0.35919761657714844,-0.547999696140625,-0.2501900831805628,-2.683507104913229,4.353176116943359,-0.6646917502032679
-0.3592100143432617,-0.5480116170695801,-0.25021440187563115,-2.68369783977651,4.3531646728515625,-0.6646559874164026
-0.3591489791870117,-0.5479515355876465,-0.2502382437335413,-2.683769842187399,4.353116512298584,-0.6646440664874476
-0.3591737747192383,-0.5479639333537598,-0.25050384203066045,-2.683878084222311,4.353116512298584,-0.6646202246295374
-0.3591489791870117,-0.5479515355876465,-0.25093108812441045,-2.68399777034902,4.353104591369629,-0.6645963827716272
