joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
-0.5128545761108398,-2.385904928246969,-3.3471062819110315,-0.33605320871386724,1.7062149047851562,1.5986146926879883
-0.5128660202026367,-2.3858686886229457,-3.3471062819110315,-0.33605320871386724,1.7062029838562012,1.5986266136169434
-0.5128412246704102,-2.385857244531149,-3.3471182028399866,-0.3360651296428223,1.7062029838562012,1.5986266136169434
-0.5128774642944336,-2.3858686886229457,-3.3471062819110315,-0.33608897150073247,1.7062029838562012,1.5986266136169434
-0.5128660202026367,-2.3858448467650355,-3.3471062819110315,-0.33605320871386724,1.7062029838562012,1.5986628532409668
-0.5128412246704102,-2.385857244531149,-3.3471062819110315,-0.3360775274089356,1.7062029838562012,1.5986504554748535
-0.5128545761108398,-2.385857244531149,-3.3471301237689417,-0.33610136926684575,1.7062029838562012,1.5986146926879883
-0.5128412246704102,-2.385881086389059,-3.3471062819110315,-0.3360651296428223,1.7062029838562012,1.5986385345458984
-0.5128183364868164,-2.385857244531149,-3.347142044697897,-0.33608897150073247,1.7062149047851562,1.5986146926879883
-0.5128183364868164,-2.3858686886229457,-3.3471062819110315,-0.3360775274089356,1.7062029838562012,1.5986385345458984
-0.5128297805786133,-2.3858334026732386,-3.3471301237689417,-0.33608897150073247,1.7062268257141113,1.5986266136169434
-0.5128545761108398,-2.385881086389059,-3.347142044697897,-0.3360775274089356,1.7062149047851562,1.5986385345458984
-0.5128660202026367,-2.385857244531149,-3.3471062819110315,-0.3360775274089356,1.706179141998291,1.5986504554748535
-0.5128660202026367,-2.385892530480856,-3.3470943609820765,-0.33608897150073247,1.7062149047851562,1.5986027717590332
-0.5128774642944336,-2.3858686886229457,-3.347142044697897,-0.33608897150073247,1.7062149047851562,1.5986504554748535
-0.5128545761108398,-2.385857244531149,-3.347142044697897,-0.33608897150073247,1.7062029838562012,1.5986266136169434
-0.5128297805786133,-2.3858686886229457,-3.3471301237689417,-0.3360775274089356,1.7062392234802246,1.5986027717590332
-0.5128412246704102,-2.3858686886229457,-3.3471301237689417,-0.33608897150073247,1.7062149047851562,1.5986027717590332
-0.5128412246704102,-2.3858686886229457,-3.3471301237689417,-0.33605320871386724,1.7062029838562012,1.5986146926879883
-0.5128545761108398,-2.3858448467650355,-3.3470943609820765,-0.33608897150073247,1.7062149047851562,1.5986266136169434
-0.5128412246704102,-2.3858448467650355,-3.3471062819110315,-0.3361252111247559,1.7062149047851562,1.5986385345458984
-0.5128183364868164,-2.385857244531149,-3.3471182028399866,-0.33605320871386724,1.7062149047851562,1.5986385345458984
-0.5128545761108398,-2.385881086389059,-3.3471182028399866,-0.3360651296428223,1.706191062927246,1.5986385345458984
-0.5128297805786133,-2.3858448467650355,-3.3470943609820765,-0.3360775274089356,1.706167221069336,1.5986266136169434
-0.5128183364868164,-2.385892530480856,-3.3471301237689417,-0.3360775274089356,1.706191062927246,1.5985784530639648
-0.5128660202026367,-2.385892530480856,-3.3471301237689417,-0.33608897150073247,1.706167221069336,1.5986266136169434
-0.5129261016845703,-2.385916849175924,-3.347142044697897,-0.33611329019580083,1.7062149047851562,1.5986146926879883
-0.5129499435424805,-2.3860002956786097,-3.347070280705587,-0.3361252111247559,1.7062029838562012,1.5986504554748535
-0.5131072998046875,-2.3863045177855433,-3.3469980398761194,-0.3361852926066895,1.706286907196045,1.5986385345458984
-0.513890266418457,-2.3906623325743617,-3.346887175236837,-0.3364160817912598,1.7063593864440918,1.5986266136169434
-0.514704704284668,-2.405853887597555,-3.3455572764026087,-0.33655817926440434,1.7065153121948242,1.5985660552978516
-0.5232439041137695,-2.4263583622374476,-3.3360253016101282,-0.3366421026042481,1.7067070007324219,1.5984816551208496
-0.5407619476318359,-2.4489809475340785,-3.318026367818014,-0.33665354669604497,1.7066702842712402,1.59843111038208
-0.5660505294799805,-2.460851331750387,-3.300983492528097,-0.33666594446215825,1.7066831588745117,1.598193645477295
-0.6026735305786133,-2.4620310268797816,-3.285891358052389,-0.33671362817797856,1.706718921661377,1.598217487335205
-0.6347837448120117,-2.46205534557485,-3.2737813631640833,-0.3367379468730469,1.7066702842712402,1.598193645477295
-0.6568708419799805,-2.462091108361715,-3.262822930012838,-0.33672602594409184,1.7067070007324219,1.598217487335205
-0.6609296798706055,-2.46205534557485,-3.2536097208606165,-0.3367617887309571,1.7066950798034668,1.5982661247253418
-0.660954475402832,-2.462043424645895,-3.2431286017047327,-0.3367975515178223,1.7066950798034668,1.5982418060302734
-0.6608953475952148,-2.4620195827879847,-3.231351915990011,-0.3370393079570313,1.7067790031433105,1.5982537269592285
-0.6607866287231445,-2.461970945397848,-3.2130029837237757,-0.33712227762255864,1.7067666053771973,1.59820556640625
-0.6607751846313477,-2.4618994198241175,-3.1903567949878138,-0.3374031347087403,1.7067546844482422,1.5982418060302734
-0.6607141494750977,-2.461583276788229,-3.1647515932666224,-0.34278233469042974,1.7067666053771973,1.5982418060302734
-0.6604890823364258,-2.4610940418639125,-3.1402185598956507,-0.3578942579082032,1.7067666053771973,1.598217487335205
-0.6604280471801758,-2.4607116184630335,-3.1140783468829554,-0.3866489690593262,1.7067790031433105,1.59820556640625
-0.6603803634643555,-2.4604088268675746,-3.0897725264178675,-0.42263396204028325,1.706730842590332,1.5982294082641602
-0.660130500793457,-2.458675523797506,-3.0695560614215296,-0.4571398061564942,1.7067666053771973,1.5982294082641602
-0.6600217819213867,-2.449754377404684,-3.051028315220968,-0.4931534093669434,1.7067666053771973,1.5982661247253418
-0.6599740982055664,-2.430357118646139,-3.032522980366842,-0.5438788694194336,1.706730842590332,1.5982294082641602
